rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH),SourceFile,time_delta,temperature_correction_c,corrected_temperature_c,corrected_temperature_f,LocalTime
594476,RHS032926_066-20260329 221119,2026-03-30 05:34:00.928,3/29/2026,22:34:00,18.3,48.0,37.679985,-121.765112,144.0,5.0,16.46,RHS032926_066.csv,590.965,0.0,18.3,64.94,2026-03-29 22:34:00.928000-07:00
595496,RHS032926_066-20260329 221119,2026-03-30 05:34:01.948,3/29/2026,22:34:01,18.32,48.0,37.680028,-121.76518,144.0,5.0,17.72,RHS032926_066.csv,591.985,0.0,18.32,64.98,2026-03-29 22:34:01.948000-07:00
596488,RHS032926_066-20260329 221119,2026-03-30 05:34:02.940,3/29/2026,22:34:02,18.31,48.0,37.680074,-121.765253,144.0,5.0,18.52,RHS032926_066.csv,592.977,0.0,18.31,64.96,2026-03-29 22:34:02.940000-07:00
597476,RHS032926_066-20260329 221119,2026-03-30 05:34:03.928,3/29/2026,22:34:03,18.25,48.0,37.680121,-121.765328,144.0,5.0,18.99,RHS032926_066.csv,593.965,0.0,18.25,64.85,2026-03-29 22:34:03.928000-07:00
598466,RHS032926_066-20260329 221119,2026-03-30 05:34:04.918,3/29/2026,22:34:04,18.28,48.0,37.680169,-121.765403,144.0,5.0,18.88,RHS032926_066.csv,594.955,0.0,18.28,64.9,2026-03-29 22:34:04.918000-07:00
599487,RHS032926_066-20260329 221119,2026-03-30 05:34:05.939,3/29/2026,22:34:05,18.35,48.0,37.680217,-121.765476,144.0,5.0,18.52,RHS032926_066.csv,595.976,0.0,18.35,65.03,2026-03-29 22:34:05.939000-07:00
600476,RHS032926_066-20260329 221119,2026-03-30 05:34:06.928,3/29/2026,22:34:06,18.35,48.0,37.680264,-121.765549,144.0,5.0,18.99,RHS032926_066.csv,596.965,0.0,18.35,65.03,2026-03-29 22:34:06.928000-07:00
601498,RHS032926_066-20260329 221119,2026-03-30 05:34:07.950,3/29/2026,22:34:07,18.43,48.0,37.680314,-121.765625,144.0,5.0,19.8,RHS032926_066.csv,597.987,0.0,18.43,65.17,2026-03-29 22:34:07.950000-07:00
602488,RHS032926_066-20260329 221119,2026-03-30 05:34:08.940,3/29/2026,22:34:08,18.44,48.0,37.68037,-121.765713,143.0,5.0,20.83,RHS032926_066.csv,598.977,0.0,18.44,65.19,2026-03-29 22:34:08.940000-07:00
603476,RHS032926_066-20260329 221119,2026-03-30 05:34:09.928,3/29/2026,22:34:09,18.4,48.0,37.680423,-121.765798,143.0,5.0,21.63,RHS032926_066.csv,599.965,0.0,18.4,65.12,2026-03-29 22:34:09.928000-07:00
604526,RHS032926_066-20260329 221119,2026-03-30 05:34:10.978,3/29/2026,22:34:10,18.41,48.0,37.680478,-121.765885,143.0,5.0,22.21,RHS032926_066.csv,601.015,0.0,18.41,65.14,2026-03-29 22:34:10.978000-07:00
605487,RHS032926_066-20260329 221119,2026-03-30 05:34:11.939,3/29/2026,22:34:11,18.37,48.0,37.680535,-121.765975,143.0,5.0,22.55,RHS032926_066.csv,601.976,0.0,18.37,65.07,2026-03-29 22:34:11.939000-07:00
606476,RHS032926_066-20260329 221119,2026-03-30 05:34:12.928,3/29/2026,22:34:12,18.38,48.0,37.680591,-121.766064,143.0,5.0,22.21,RHS032926_066.csv,602.965,0.0,18.38,65.08,2026-03-29 22:34:12.928000-07:00
607496,RHS032926_066-20260329 221119,2026-03-30 05:34:13.948,3/29/2026,22:34:13,18.38,48.0,37.680647,-121.766151,143.0,5.0,22.32,RHS032926_066.csv,603.985,0.0,18.38,65.08,2026-03-29 22:34:13.948000-07:00
608487,RHS032926_066-20260329 221119,2026-03-30 05:34:14.939,3/29/2026,22:34:14,18.37,48.0,37.680702,-121.766239,143.0,5.0,22.44,RHS032926_066.csv,604.976,0.0,18.37,65.07,2026-03-29 22:34:14.939000-07:00
609506,RHS032926_066-20260329 221119,2026-03-30 05:34:15.958,3/29/2026,22:34:15,18.32,48.0,37.680759,-121.766329,143.0,5.0,22.79,RHS032926_066.csv,605.995,0.0,18.32,64.98,2026-03-29 22:34:15.958000-07:00
610677,RHS032926_066-20260329 221119,2026-03-30 05:34:17.129,3/29/2026,22:34:17,18.36,48.0,37.680816,-121.766419,143.0,5.0,22.66,RHS032926_066.csv,607.166,0.0,18.36,65.05,2026-03-29 22:34:17.129000-07:00
611486,RHS032926_066-20260329 221119,2026-03-30 05:34:17.938,3/29/2026,22:34:17,18.37,48.0,37.680874,-121.766508,143.0,5.0,22.66,RHS032926_066.csv,607.975,0.0,18.37,65.07,2026-03-29 22:34:17.938000-07:00
612476,RHS032926_066-20260329 221119,2026-03-30 05:34:18.928,3/29/2026,22:34:18,18.43,48.0,37.680931,-121.766598,142.0,5.0,22.91,RHS032926_066.csv,608.965,0.0,18.43,65.17,2026-03-29 22:34:18.928000-07:00
613496,RHS032926_066-20260329 221119,2026-03-30 05:34:19.948,3/29/2026,22:34:19,18.49,48.0,37.680989,-121.766689,142.0,5.0,23.02,RHS032926_066.csv,609.985,0.0,18.49,65.28,2026-03-29 22:34:19.948000-07:00
614517,RHS032926_066-20260329 221119,2026-03-30 05:34:20.969,3/29/2026,22:34:20,18.53,48.0,37.681047,-121.76678,142.0,5.0,22.79,RHS032926_066.csv,611.006,0.0,18.53,65.35,2026-03-29 22:34:20.969000-07:00
615508,RHS032926_066-20260329 221119,2026-03-30 05:34:21.960,3/29/2026,22:34:21,18.54,47.0,37.681104,-121.766869,142.0,5.0,22.44,RHS032926_066.csv,611.997,0.0,18.54,65.37,2026-03-29 22:34:21.960000-07:00
616496,RHS032926_066-20260329 221119,2026-03-30 05:34:22.948,3/29/2026,22:34:22,18.55,47.0,37.681161,-121.766958,142.0,5.0,22.21,RHS032926_066.csv,612.985,0.0,18.55,65.39,2026-03-29 22:34:22.948000-07:00
617486,RHS032926_066-20260329 221119,2026-03-30 05:34:23.938,3/29/2026,22:34:23,18.61,47.0,37.681217,-121.767046,142.0,5.0,22.21,RHS032926_066.csv,613.975,0.0,18.61,65.5,2026-03-29 22:34:23.938000-07:00
618506,RHS032926_066-20260329 221119,2026-03-30 05:34:24.958,3/29/2026,22:34:24,18.64,47.0,37.681273,-121.767134,142.0,5.0,22.32,RHS032926_066.csv,614.995,0.0,18.64,65.55,2026-03-29 22:34:24.958000-07:00
619496,RHS032926_066-20260329 221119,2026-03-30 05:34:25.948,3/29/2026,22:34:25,18.75,47.0,37.681329,-121.767222,142.0,5.0,22.32,RHS032926_066.csv,615.985,0.0,18.75,65.75,2026-03-29 22:34:25.948000-07:00
620516,RHS032926_066-20260329 221119,2026-03-30 05:34:26.968,3/29/2026,22:34:26,18.76,47.0,37.681385,-121.76731,142.0,5.0,22.32,RHS032926_066.csv,617.005,0.0,18.76,65.77,2026-03-29 22:34:26.968000-07:00
621506,RHS032926_066-20260329 221119,2026-03-30 05:34:27.958,3/29/2026,22:34:27,18.73,47.0,37.681441,-121.767399,142.0,5.0,22.32,RHS032926_066.csv,617.995,0.0,18.73,65.71,2026-03-29 22:34:27.958000-07:00
622496,RHS032926_066-20260329 221119,2026-03-30 05:34:28.948,3/29/2026,22:34:28,18.79,47.0,37.681496,-121.767489,142.0,5.0,22.32,RHS032926_066.csv,618.985,0.0,18.79,65.82,2026-03-29 22:34:28.948000-07:00
623486,RHS032926_066-20260329 221119,2026-03-30 05:34:29.938,3/29/2026,22:34:29,18.81,47.0,37.681551,-121.767578,142.0,5.0,22.32,RHS032926_066.csv,619.975,0.0,18.81,65.86,2026-03-29 22:34:29.938000-07:00
624506,RHS032926_066-20260329 221119,2026-03-30 05:34:30.958,3/29/2026,22:34:30,18.83,46.0,37.681607,-121.767669,141.0,5.0,22.21,RHS032926_066.csv,620.995,0.0,18.83,65.89,2026-03-29 22:34:30.958000-07:00
625496,RHS032926_066-20260329 221119,2026-03-30 05:34:31.948,3/29/2026,22:34:31,18.89,46.0,37.681661,-121.767756,141.0,5.0,21.41,RHS032926_066.csv,621.985,0.0,18.89,66.0,2026-03-29 22:34:31.948000-07:00
626516,RHS032926_066-20260329 221119,2026-03-30 05:34:32.968,3/29/2026,22:34:32,18.88,46.0,37.681712,-121.767836,141.0,5.0,19.33,RHS032926_066.csv,623.005,0.0,18.88,65.98,2026-03-29 22:34:32.968000-07:00
627506,RHS032926_066-20260329 221119,2026-03-30 05:34:33.958,3/29/2026,22:34:33,18.93,46.0,37.681758,-121.767908,141.0,5.0,17.6,RHS032926_066.csv,623.995,0.0,18.93,66.07,2026-03-29 22:34:33.958000-07:00
628496,RHS032926_066-20260329 221119,2026-03-30 05:34:34.948,3/29/2026,22:34:34,18.88,46.0,37.681802,-121.767976,141.0,5.0,16.22,RHS032926_066.csv,624.985,0.0,18.88,65.98,2026-03-29 22:34:34.948000-07:00
629516,RHS032926_066-20260329 221119,2026-03-30 05:34:35.968,3/29/2026,22:34:35,18.93,46.0,37.68184,-121.768034,141.0,5.0,14.05,RHS032926_066.csv,626.005,0.0,18.93,66.07,2026-03-29 22:34:35.968000-07:00
630506,RHS032926_066-20260329 221119,2026-03-30 05:34:36.958,3/29/2026,22:34:36,18.89,46.0,37.681874,-121.768085,141.0,5.0,11.63,RHS032926_066.csv,626.995,0.0,18.89,66.0,2026-03-29 22:34:36.958000-07:00
631496,RHS032926_066-20260329 221119,2026-03-30 05:34:37.948,3/29/2026,22:34:37,18.84,46.0,37.6819,-121.768125,141.0,5.0,8.86,RHS032926_066.csv,627.985,0.0,18.84,65.91,2026-03-29 22:34:37.948000-07:00
632516,RHS032926_066-20260329 221119,2026-03-30 05:34:38.968,3/29/2026,22:34:38,18.82,46.0,37.681919,-121.768154,141.0,5.0,5.99,RHS032926_066.csv,629.005,0.0,18.82,65.88,2026-03-29 22:34:38.968000-07:00
633506,RHS032926_066-20260329 221119,2026-03-30 05:34:39.958,3/29/2026,22:34:39,18.81,46.0,37.681931,-121.768173,141.0,5.0,3.44,RHS032926_066.csv,629.995,0.0,18.81,65.86,2026-03-29 22:34:39.958000-07:00
638516,RHS032926_066-20260329 221119,2026-03-30 05:34:44.968,3/29/2026,22:34:44,18.72,46.0,37.681943,-121.76819,141.0,5.0,3.91,RHS032926_066.csv,635.005,0.0,18.72,65.7,2026-03-29 22:34:44.968000-07:00
639506,RHS032926_066-20260329 221119,2026-03-30 05:34:45.958,3/29/2026,22:34:45,18.71,46.0,37.681956,-121.768209,141.0,5.0,7.94,RHS032926_066.csv,635.995,0.0,18.71,65.68,2026-03-29 22:34:45.958000-07:00
640526,RHS032926_066-20260329 221119,2026-03-30 05:34:46.978,3/29/2026,22:34:46,18.77,46.0,37.681981,-121.768246,141.0,5.0,11.5,RHS032926_066.csv,637.015,0.0,18.77,65.79,2026-03-29 22:34:46.978000-07:00
641515,RHS032926_066-20260329 221119,2026-03-30 05:34:47.967,3/29/2026,22:34:47,18.76,46.0,37.682015,-121.768297,141.0,5.0,14.61,RHS032926_066.csv,638.004,0.0,18.76,65.77,2026-03-29 22:34:47.967000-07:00
642506,RHS032926_066-20260329 221119,2026-03-30 05:34:48.958,3/29/2026,22:34:48,18.8,46.0,37.682059,-121.768357,141.0,5.0,17.27,RHS032926_066.csv,638.995,0.0,18.8,65.84,2026-03-29 22:34:48.958000-07:00
643526,RHS032926_066-20260329 221119,2026-03-30 05:34:49.978,3/29/2026,22:34:49,18.81,46.0,37.68211,-121.768424,141.0,5.0,19.22,RHS032926_066.csv,640.015,0.0,18.81,65.86,2026-03-29 22:34:49.978000-07:00
644516,RHS032926_066-20260329 221119,2026-03-30 05:34:50.968,3/29/2026,22:34:50,18.86,46.0,37.682166,-121.768494,141.0,5.0,19.69,RHS032926_066.csv,641.005,0.0,18.86,65.95,2026-03-29 22:34:50.968000-07:00
645506,RHS032926_066-20260329 221119,2026-03-30 05:34:51.958,3/29/2026,22:34:51,18.86,46.0,37.682225,-121.768563,141.0,5.0,19.69,RHS032926_066.csv,641.995,0.0,18.86,65.95,2026-03-29 22:34:51.958000-07:00
646526,RHS032926_066-20260329 221119,2026-03-30 05:34:52.978,3/29/2026,22:34:52,18.91,46.0,37.682284,-121.768628,141.0,5.0,19.1,RHS032926_066.csv,643.015,0.0,18.91,66.04,2026-03-29 22:34:52.978000-07:00
647516,RHS032926_066-20260329 221119,2026-03-30 05:34:53.968,3/29/2026,22:34:53,18.91,46.0,37.682342,-121.768688,141.0,5.0,18.19,RHS032926_066.csv,644.005,0.0,18.91,66.04,2026-03-29 22:34:53.968000-07:00
648506,RHS032926_066-20260329 221119,2026-03-30 05:34:54.958,3/29/2026,22:34:54,18.95,46.0,37.682398,-121.768744,141.0,5.0,17.38,RHS032926_066.csv,644.995,0.0,18.95,66.11,2026-03-29 22:34:54.958000-07:00
649526,RHS032926_066-20260329 221119,2026-03-30 05:34:55.978,3/29/2026,22:34:55,18.94,46.0,37.682452,-121.768799,141.0,5.0,17.27,RHS032926_066.csv,646.015,0.0,18.94,66.09,2026-03-29 22:34:55.978000-07:00
650516,RHS032926_066-20260329 221119,2026-03-30 05:34:56.968,3/29/2026,22:34:56,18.93,46.0,37.682506,-121.768853,140.0,5.0,17.27,RHS032926_066.csv,647.005,0.0,18.93,66.07,2026-03-29 22:34:56.968000-07:00
651535,RHS032926_066-20260329 221119,2026-03-30 05:34:57.987,3/29/2026,22:34:57,18.99,46.0,37.682561,-121.768908,141.0,5.0,17.72,RHS032926_066.csv,648.024,0.0,18.99,66.18,2026-03-29 22:34:57.987000-07:00
652526,RHS032926_066-20260329 221119,2026-03-30 05:34:58.978,3/29/2026,22:34:58,19.05,46.0,37.682617,-121.768961,141.0,5.0,17.49,RHS032926_066.csv,649.015,0.0,19.05,66.29,2026-03-29 22:34:58.978000-07:00
653516,RHS032926_066-20260329 221119,2026-03-30 05:34:59.968,3/29/2026,22:34:59,19.09,46.0,37.682675,-121.76901,141.0,5.0,16.91,RHS032926_066.csv,650.005,0.0,19.09,66.36,2026-03-29 22:34:59.968000-07:00
654535,RHS032926_066-20260329 221119,2026-03-30 05:35:00.987,3/29/2026,22:35:00,19.1,46.0,37.682732,-121.769054,141.0,5.0,16.35,RHS032926_066.csv,651.024,0.0,19.1,66.38,2026-03-29 22:35:00.987000-07:00
655526,RHS032926_066-20260329 221119,2026-03-30 05:35:01.978,3/29/2026,22:35:01,19.2,45.0,37.68279,-121.769093,140.0,5.0,16.11,RHS032926_066.csv,652.015,0.0,19.2,66.56,2026-03-29 22:35:01.978000-07:00
656516,RHS032926_066-20260329 221119,2026-03-30 05:35:02.968,3/29/2026,22:35:02,19.25,45.0,37.682847,-121.769129,140.0,5.0,15.77,RHS032926_066.csv,653.005,0.0,19.25,66.65,2026-03-29 22:35:02.968000-07:00
657535,RHS032926_066-20260329 221119,2026-03-30 05:35:03.987,3/29/2026,22:35:03,19.23,45.0,37.682904,-121.769161,140.0,5.0,15.08,RHS032926_066.csv,654.024,0.0,19.23,66.61,2026-03-29 22:35:03.987000-07:00
658526,RHS032926_066-20260329 221119,2026-03-30 05:35:04.978,3/29/2026,22:35:04,19.21,45.0,37.68296,-121.769191,140.0,5.0,15.19,RHS032926_066.csv,655.015,0.0,19.21,66.58,2026-03-29 22:35:04.978000-07:00
659516,RHS032926_066-20260329 221119,2026-03-30 05:35:05.968,3/29/2026,22:35:05,19.2,45.0,37.683016,-121.769218,140.0,5.0,14.72,RHS032926_066.csv,656.005,0.0,19.2,66.56,2026-03-29 22:35:05.968000-07:00
660535,RHS032926_066-20260329 221119,2026-03-30 05:35:06.987,3/29/2026,22:35:06,19.22,45.0,37.68307,-121.769242,140.0,5.0,13.58,RHS032926_066.csv,657.024,0.0,19.22,66.6,2026-03-29 22:35:06.987000-07:00
661526,RHS032926_066-20260329 221119,2026-03-30 05:35:07.978,3/29/2026,22:35:07,19.22,45.0,37.683119,-121.769263,140.0,5.0,12.19,RHS032926_066.csv,658.015,0.0,19.22,66.6,2026-03-29 22:35:07.978000-07:00
662516,RHS032926_066-20260329 221119,2026-03-30 05:35:08.968,3/29/2026,22:35:08,19.22,45.0,37.683164,-121.769283,140.0,5.0,11.5,RHS032926_066.csv,659.005,0.0,19.22,66.6,2026-03-29 22:35:08.968000-07:00
663535,RHS032926_066-20260329 221119,2026-03-30 05:35:09.987,3/29/2026,22:35:09,19.2,45.0,37.683209,-121.769301,140.0,5.0,11.63,RHS032926_066.csv,660.024,0.0,19.2,66.56,2026-03-29 22:35:09.987000-07:00
664526,RHS032926_066-20260329 221119,2026-03-30 05:35:10.978,3/29/2026,22:35:10,19.24,45.0,37.683255,-121.769318,140.0,5.0,12.55,RHS032926_066.csv,661.015,0.0,19.24,66.63,2026-03-29 22:35:10.978000-07:00
665546,RHS032926_066-20260329 221119,2026-03-30 05:35:11.998,3/29/2026,22:35:11,19.2,45.0,37.683306,-121.769336,140.0,5.0,13.8,RHS032926_066.csv,662.035,0.0,19.2,66.56,2026-03-29 22:35:11.998000-07:00
666535,RHS032926_066-20260329 221119,2026-03-30 05:35:12.987,3/29/2026,22:35:12,19.18,45.0,37.683361,-121.769352,140.0,5.0,14.38,RHS032926_066.csv,663.024,0.0,19.18,66.52,2026-03-29 22:35:12.987000-07:00
667556,RHS032926_066-20260329 221119,2026-03-30 05:35:14.008,3/29/2026,22:35:14,19.18,45.0,37.68342,-121.769368,140.0,5.0,15.41,RHS032926_066.csv,664.045,0.0,19.18,66.52,2026-03-29 22:35:14.008000-07:00
668546,RHS032926_066-20260329 221119,2026-03-30 05:35:14.998,3/29/2026,22:35:14,19.22,45.0,37.683483,-121.769381,140.0,5.0,16.35,RHS032926_066.csv,665.035,0.0,19.22,66.6,2026-03-29 22:35:14.998000-07:00
669535,RHS032926_066-20260329 221119,2026-03-30 05:35:15.987,3/29/2026,22:35:15,19.29,45.0,37.68355,-121.769393,139.0,5.0,17.38,RHS032926_066.csv,666.024,0.0,19.29,66.72,2026-03-29 22:35:15.987000-07:00
670526,RHS032926_066-20260329 221119,2026-03-30 05:35:16.978,3/29/2026,22:35:16,19.35,45.0,37.683622,-121.769405,139.0,5.0,18.41,RHS032926_066.csv,667.015,0.0,19.35,66.83,2026-03-29 22:35:16.978000-07:00
671546,RHS032926_066-20260329 221119,2026-03-30 05:35:17.998,3/29/2026,22:35:17,19.36,45.0,37.683696,-121.769417,138.0,5.0,19.33,RHS032926_066.csv,668.035,0.0,19.36,66.85,2026-03-29 22:35:17.998000-07:00
672535,RHS032926_066-20260329 221119,2026-03-30 05:35:18.987,3/29/2026,22:35:18,19.33,45.0,37.683775,-121.769431,138.0,5.0,20.6,RHS032926_066.csv,669.024,0.0,19.33,66.79,2026-03-29 22:35:18.987000-07:00
673555,RHS032926_066-20260329 221119,2026-03-30 05:35:20.007,3/29/2026,22:35:20,19.3,44.0,37.68386,-121.769447,137.0,5.0,21.74,RHS032926_066.csv,670.044,0.0,19.3,66.74,2026-03-29 22:35:20.007000-07:00
674546,RHS032926_066-20260329 221119,2026-03-30 05:35:20.998,3/29/2026,22:35:20,19.23,44.0,37.683948,-121.769466,136.0,5.0,22.91,RHS032926_066.csv,671.035,0.0,19.23,66.61,2026-03-29 22:35:20.998000-07:00
675535,RHS032926_066-20260329 221119,2026-03-30 05:35:21.987,3/29/2026,22:35:21,19.2,44.0,37.68404,-121.769489,136.0,5.0,23.94,RHS032926_066.csv,672.024,0.0,19.2,66.56,2026-03-29 22:35:21.987000-07:00
676555,RHS032926_066-20260329 221119,2026-03-30 05:35:23.007,3/29/2026,22:35:23,19.18,45.0,37.684134,-121.769516,135.0,5.0,24.41,RHS032926_066.csv,673.044,0.0,19.18,66.52,2026-03-29 22:35:23.007000-07:00
677574,RHS032926_066-20260329 221119,2026-03-30 05:35:24.026,3/29/2026,22:35:24,19.2,45.0,37.684231,-121.769547,134.0,5.0,25.21,RHS032926_066.csv,674.063,0.0,19.2,66.56,2026-03-29 22:35:24.026000-07:00
678535,RHS032926_066-20260329 221119,2026-03-30 05:35:24.987,3/29/2026,22:35:24,19.14,45.0,37.684331,-121.769584,134.0,5.0,26.71,RHS032926_066.csv,675.024,0.0,19.14,66.45,2026-03-29 22:35:24.987000-07:00
679555,RHS032926_066-20260329 221119,2026-03-30 05:35:26.007,3/29/2026,22:35:26,19.1,45.0,37.684435,-121.769628,133.0,5.0,27.51,RHS032926_066.csv,676.044,0.0,19.1,66.38,2026-03-29 22:35:26.007000-07:00
680546,RHS032926_066-20260329 221119,2026-03-30 05:35:26.998,3/29/2026,22:35:26,19.15,45.0,37.684539,-121.769676,133.0,5.0,27.63,RHS032926_066.csv,677.035,0.0,19.15,66.47,2026-03-29 22:35:26.998000-07:00
681535,RHS032926_066-20260329 221119,2026-03-30 05:35:27.987,3/29/2026,22:35:27,19.2,45.0,37.684642,-121.769729,133.0,5.0,27.38,RHS032926_066.csv,678.024,0.0,19.2,66.56,2026-03-29 22:35:27.987000-07:00
682556,RHS032926_066-20260329 221119,2026-03-30 05:35:29.008,3/29/2026,22:35:29,19.18,45.0,37.684742,-121.769785,134.0,5.0,27.16,RHS032926_066.csv,679.045,0.0,19.18,66.52,2026-03-29 22:35:29.008000-07:00
683546,RHS032926_066-20260329 221119,2026-03-30 05:35:29.998,3/29/2026,22:35:29,19.16,45.0,37.68484,-121.769844,134.0,5.0,26.82,RHS032926_066.csv,680.035,0.0,19.16,66.49,2026-03-29 22:35:29.998000-07:00
684565,RHS032926_066-20260329 221119,2026-03-30 05:35:31.017,3/29/2026,22:35:31,19.14,45.0,37.684934,-121.769907,135.0,5.0,26.24,RHS032926_066.csv,681.054,0.0,19.14,66.45,2026-03-29 22:35:31.017000-07:00
685556,RHS032926_066-20260329 221119,2026-03-30 05:35:32.008,3/29/2026,22:35:32,19.14,45.0,37.685024,-121.769971,136.0,5.0,25.66,RHS032926_066.csv,682.045,0.0,19.14,66.45,2026-03-29 22:35:32.008000-07:00
686546,RHS032926_066-20260329 221119,2026-03-30 05:35:32.998,3/29/2026,22:35:32,19.19,45.0,37.68511,-121.770039,137.0,5.0,25.21,RHS032926_066.csv,683.035,0.0,19.19,66.54,2026-03-29 22:35:32.998000-07:00
687566,RHS032926_066-20260329 221119,2026-03-30 05:35:34.018,3/29/2026,22:35:34,19.24,45.0,37.685194,-121.770106,137.0,5.0,24.63,RHS032926_066.csv,684.055,0.0,19.24,66.63,2026-03-29 22:35:34.018000-07:00
688556,RHS032926_066-20260329 221119,2026-03-30 05:35:35.008,3/29/2026,22:35:35,19.22,45.0,37.685276,-121.770175,138.0,5.0,24.16,RHS032926_066.csv,685.045,0.0,19.22,66.6,2026-03-29 22:35:35.008000-07:00
689546,RHS032926_066-20260329 221119,2026-03-30 05:35:35.998,3/29/2026,22:35:35,19.25,45.0,37.685357,-121.770244,138.0,5.0,24.27,RHS032926_066.csv,686.035,0.0,19.25,66.65,2026-03-29 22:35:35.998000-07:00
690565,RHS032926_066-20260329 221119,2026-03-30 05:35:37.017,3/29/2026,22:35:37,19.27,45.0,37.68544,-121.770312,138.0,5.0,25.08,RHS032926_066.csv,687.054,0.0,19.27,66.69,2026-03-29 22:35:37.017000-07:00
691555,RHS032926_066-20260329 221119,2026-03-30 05:35:38.007,3/29/2026,22:35:38,19.31,45.0,37.685529,-121.770376,138.0,5.0,26.35,RHS032926_066.csv,688.044,0.0,19.31,66.76,2026-03-29 22:35:38.007000-07:00
692548,RHS032926_066-20260329 221119,2026-03-30 05:35:39.000,3/29/2026,22:35:39,19.33,45.0,37.685624,-121.770438,138.0,5.0,27.04,RHS032926_066.csv,689.037,0.0,19.33,66.79,2026-03-29 22:35:39-07:00
693566,RHS032926_066-20260329 221119,2026-03-30 05:35:40.018,3/29/2026,22:35:40,19.35,44.0,37.685723,-121.770496,138.0,5.0,27.51,RHS032926_066.csv,690.055,0.0,19.35,66.83,2026-03-29 22:35:40.018000-07:00
694557,RHS032926_066-20260329 221119,2026-03-30 05:35:41.009,3/29/2026,22:35:41,19.34,44.0,37.685825,-121.770551,138.0,5.0,27.85,RHS032926_066.csv,691.046,0.0,19.34,66.81,2026-03-29 22:35:41.009000-07:00
695576,RHS032926_066-20260329 221119,2026-03-30 05:35:42.028,3/29/2026,22:35:42,19.31,44.0,37.685929,-121.770605,138.0,5.0,28.07,RHS032926_066.csv,692.065,0.0,19.31,66.76,2026-03-29 22:35:42.028000-07:00
696567,RHS032926_066-20260329 221119,2026-03-30 05:35:43.019,3/29/2026,22:35:43,19.33,44.0,37.686033,-121.77066,138.0,5.0,28.19,RHS032926_066.csv,693.056,0.0,19.33,66.79,2026-03-29 22:35:43.019000-07:00
697557,RHS032926_066-20260329 221119,2026-03-30 05:35:44.009,3/29/2026,22:35:44,19.34,44.0,37.686137,-121.770713,138.0,5.0,27.74,RHS032926_066.csv,694.046,0.0,19.34,66.81,2026-03-29 22:35:44.009000-07:00
698577,RHS032926_066-20260329 221119,2026-03-30 05:35:45.029,3/29/2026,22:35:45,19.33,44.0,37.68624,-121.770764,138.0,5.0,27.38,RHS032926_066.csv,695.066,0.0,19.33,66.79,2026-03-29 22:35:45.029000-07:00
699595,RHS032926_066-20260329 221119,2026-03-30 05:35:46.047,3/29/2026,22:35:46,19.3,44.0,37.686342,-121.770813,138.0,5.0,26.93,RHS032926_066.csv,696.084,0.0,19.3,66.74,2026-03-29 22:35:46.047000-07:00
700555,RHS032926_066-20260329 221119,2026-03-30 05:35:47.007,3/29/2026,22:35:47,19.27,44.0,37.686443,-121.77086,138.0,5.0,26.82,RHS032926_066.csv,697.044,0.0,19.27,66.69,2026-03-29 22:35:47.007000-07:00
701581,RHS032926_066-20260329 221119,2026-03-30 05:35:48.033,3/29/2026,22:35:48,19.28,45.0,37.686544,-121.770908,137.0,5.0,26.82,RHS032926_066.csv,698.07,0.0,19.28,66.7,2026-03-29 22:35:48.033000-07:00
702568,RHS032926_066-20260329 221119,2026-03-30 05:35:49.020,3/29/2026,22:35:49,19.32,45.0,37.686645,-121.770956,137.0,5.0,26.93,RHS032926_066.csv,699.057,0.0,19.32,66.78,2026-03-29 22:35:49.020000-07:00
703555,RHS032926_066-20260329 221119,2026-03-30 05:35:50.007,3/29/2026,22:35:50,19.34,45.0,37.686747,-121.771003,137.0,5.0,27.04,RHS032926_066.csv,700.044,0.0,19.34,66.81,2026-03-29 22:35:50.007000-07:00
704577,RHS032926_066-20260329 221119,2026-03-30 05:35:51.029,3/29/2026,22:35:51,19.33,45.0,37.68685,-121.771051,137.0,5.0,27.38,RHS032926_066.csv,701.066,0.0,19.33,66.79,2026-03-29 22:35:51.029000-07:00
705566,RHS032926_066-20260329 221119,2026-03-30 05:35:52.018,3/29/2026,22:35:52,19.31,45.0,37.686954,-121.7711,137.0,5.0,27.51,RHS032926_066.csv,702.055,0.0,19.31,66.76,2026-03-29 22:35:52.018000-07:00
706587,RHS032926_066-20260329 221119,2026-03-30 05:35:53.039,3/29/2026,22:35:53,19.3,45.0,37.687058,-121.771148,137.0,5.0,27.27,RHS032926_066.csv,703.076,0.0,19.3,66.74,2026-03-29 22:35:53.039000-07:00
707578,RHS032926_066-20260329 221119,2026-03-30 05:35:54.030,3/29/2026,22:35:54,19.32,45.0,37.68716,-121.771195,137.0,5.0,26.93,RHS032926_066.csv,704.067,0.0,19.32,66.78,2026-03-29 22:35:54.030000-07:00
708566,RHS032926_066-20260329 221119,2026-03-30 05:35:55.018,3/29/2026,22:35:55,19.34,45.0,37.687261,-121.771243,137.0,5.0,26.71,RHS032926_066.csv,705.055,0.0,19.34,66.81,2026-03-29 22:35:55.018000-07:00
